time,force_left,force_right,dis_left,dis_right,force_avg,force_sum,force_diff,force_diff_ratio,total_delta_dis,dis_diff,left_force_rate,right_force_rate,force_rate,force_rate_diff,force_rate_ratio,left_force_acc,right_force_acc,force_acc,left_dis_rate,right_dis_rate,dis_rate_diff,stiffness_ratio,force_std_5s,force_diff_std_5s,force_rate_std_5s
2025-04-12 17:16:49,339.53,355.96,4.35,0.32,347.745,695.49,16.430000000000007,0.0472472643826733,4.67,4.029999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.46358148531446,0.0,0.0,0.0
2025-04-12 17:16:50,369.4,304.16,4.73,0.77,336.78,673.56,65.23999999999995,0.1937169659905071,5.5,3.96,29.870000000000005,-51.79999999999996,-10.965000000000032,81.66999999999996,7.448243734770268,29.870000000000005,-51.79999999999996,-10.965000000000032,0.3800000000000008,0.45,0.0699999999999992,61.23271613950615,0.0,0.0,0.0
2025-04-12 17:16:51,341.1,343.39,4.73,1.26,342.245,684.49,2.289999999999964,0.006691113071948,5.99,3.4700000000000006,-28.299999999999955,39.22999999999996,5.465000000000032,67.52999999999992,12.356813841388048,-58.16999999999996,91.02999999999992,16.430000000000064,0.0,0.49,0.49,57.136050561594224,0.0,0.0,0.0
2025-04-12 17:16:52,380.41,313.57,4.9,1.68,346.99,693.98,66.84000000000003,0.1926280290710741,6.58,3.2200000000000006,39.31,-29.819999999999997,4.7450000000000045,69.13,14.569016950681345,67.60999999999996,-69.04999999999995,-0.7200000000000273,0.1699999999999999,0.4199999999999999,0.25,52.73403453890053,0.0,0.0,0.0
2025-04-12 17:16:53,342.68,340.25,4.97,2.08,341.46500000000003,682.9300000000001,2.430000000000007,0.0071163955101799,7.05,2.89,-37.73000000000002,26.680000000000007,-5.524999999999977,64.41000000000003,11.657916442006126,-77.04000000000002,56.5,-10.269999999999982,0.0699999999999994,0.4000000000000001,0.3300000000000007,48.43474490287307,4.473244068905708,32.821679268434764,6.986601820627839
2025-04-12 17:16:54,345.82,322.98,5.12,2.3,334.4,668.8,22.83999999999997,0.0683014352024477,7.42,2.8200000000000003,3.1399999999999864,-17.269999999999982,-7.065000000000055,20.409999999999968,2.888888479987449,40.870000000000005,-43.94999999999999,-1.5400000000000773,0.1500000000000003,0.2199999999999997,0.0699999999999994,45.06737937097313,4.926151388254339,32.2477591469547,7.372830528365641
2025-04-12 17:16:55,345.82,329.26,5.12,2.63,337.54,675.0799999999999,16.560000000000002,0.0490608519018165,7.75,2.49,0.0,6.279999999999973,3.1399999999999864,6.279999999999973,1.999999363057528,-3.1399999999999864,23.549999999999955,10.20500000000004,0.0,0.33,0.33,43.5535427672848,4.797500130276199,26.515134734713325,5.97003308198541
2025-04-12 17:16:56,341.1,329.26,5.12,2.83,335.18,670.36,11.840000000000032,0.035324303254,7.95,2.29,-4.71999999999997,0.0,-2.359999999999957,4.71999999999997,1.999999152542756,-4.71999999999997,-6.279999999999973,-5.499999999999943,0.0,0.2000000000000001,0.2000000000000001,42.161000986037614,5.189754329445659,25.025203695474698,5.205795568402593
2025-04-12 17:16:57,342.68,333.97,5.12,3.14,338.32500000000005,676.6500000000001,8.70999999999998,0.0257444763888435,8.26,1.98,1.579999999999984,4.710000000000036,3.1450000000000387,3.1300000000000523,0.9952302081938968,6.2999999999999545,4.710000000000036,5.504999999999996,0.0,0.31,0.31,40.95943814050387,2.798492004633882,7.73952388716515,4.762972548734683
2025-04-12 17:16:58,345.82,329.26,5.16,3.14,337.54,675.0799999999999,16.560000000000002,0.0490608519018165,8.3,2.02,3.1399999999999864,-4.710000000000036,-0.7850000000000819,7.850000000000023,9.99998726116171,1.5600000000000025,-9.420000000000073,-3.930000000000121,0.04,0.0,0.04,40.66746497982349,1.7028784454562722,5.371835812829726,4.265253509464612
